1060	3742
1061	3700
1062	3715
1063	3725
1064	3706
1065	3718
1066	3724
1067	3652
1068	3665
1069	3725
1070	3691
1071	3686
1072	3648
1073	3718
1074	3655
1075	3620
1076	3647
1077	3654
1078	3568
1079	3579
1080	3748
1081	3617
1082	3719
1083	3618
1084	3659
1085	3556
1086	3630
1087	3691
1088	3696
1089	3691
1090	3542
1091	3681
1092	3645
1093	3549
1094	3566
1095	3725
1096	3636
1097	3498
1098	3607
1099	3585
1100	3503
1101	3509
1102	3572
1103	3471
1104	3626
1105	3666
1106	3642
1107	3584
1108	3528
1109	3605
1110	3555
1111	3605
1112	3492
1113	3572
1114	3595
1115	3580
1116	3472
1117	3562
1118	3533
1119	3442
1120	3554
1121	3603
1122	3483
1123	3414
1124	3505
1125	3528
1126	3535
1127	3500
1128	3459
1129	3527
1130	3580
1131	3531
1132	3517
1133	3495
1134	3514
1135	3503
1136	3453
1137	3417
1138	3399
1139	3403
1140	3427
1141	3524
1142	3535
1143	3420
1144	3484
1145	3457
1146	3413
1147	3368
1148	3412
1149	3374
1150	3457
1151	3451
1152	3451
1153	3437
1154	3434
1155	3424
1156	3407
1157	3480
1158	3438
1159	3362
1160	3378
1161	3399
1162	3393
1163	3436
1164	3363
1165	3384
1166	3338
1167	3298
1168	3382
1169	3414
1170	3442
1171	3407
1172	3414
1173	3422
1174	3404
1175	3404
1176	3342
1177	3337
1178	3355
1179	3386
1180	3260
1181	3292
1182	3332
1183	3298
1184	3283
1185	3375
1186	3292
1187	3345
1188	3280
1189	3321
1190	3298
1191	3291
1192	3221
1193	3417
1194	3425
1195	3198
1196	3256
1197	3307
1198	3273
1199	3316
1200	3248
1201	3267
1202	3310
1203	3270
1204	3214
1205	3226
1206	3215
1207	3235
1208	3261
1209	3225
1210	3290
1211	3287
1212	3140
1213	3272
1214	3182
1215	3227
1216	3337
1217	3223
1218	3280
1219	3238
1220	3208
1221	3144
1222	3302
1223	3319
1224	3282
1225	3159
1226	3180
1227	3240
1228	3255
1229	3179
1230	3185
1231	3198
1232	3302
1233	3161
1234	3282
1235	3285
1236	3231
1237	3153
1238	3151
1239	3242
1240	3237
1241	3261
1242	3127
1243	3047
1244	3128
1245	3218
1246	3107
1247	3218
1248	3218
1249	3163
1250	3200
1251	3213
1252	3141
1253	3163
1254	3141
1255	3107
1256	3158
1257	3158
1258	3056
1259	3193
1260	3192
1261	3096
1262	3189
1263	3170
1264	3147
1265	3122
1266	3110
1267	3054
1268	3124
1269	3055
1270	3126
1271	3021
1272	3041
1273	3214
1274	3076
1275	3086
1276	3015
1277	3080
1278	3072
1279	3101
1280	3095
1281	3119
1282	3034
1283	3069
1284	3025
1285	3116
1286	3140
1287	3007
1288	3037
1289	3029
1290	3102
1291	2997
1292	3020
1293	3071
